date, text, neg, neu, pos, compound2020-04-27,PipsToDollars Earnings AMZN TSLA MSFT AAPL AMD BA FB LUV MMM GE AAL UPS TWTR PFE CBSH PEP MA GOOGL GILD SBUX UALneutral ,0.0,1.0,0.0,0.0
2020-07-02,SergDJB actual footage of me and TSLA shorts Fem Shorts lets goooo dammit Quick video our SQ Swing httpstcosYF0E2b1nr ,0.0,1.0,0.0,0.0
2020-04-15,Sandro_power A Double whammy win for us in TSLA and AAPL I will be making a Video for TSLA and then for AAPL no one prepares peo ,0.079,0.786,0.136,0.3818
2020-04-15,Sandro_power A Double whammy win for us in TSLA and AAPL I will be making a Video for TSLA and then for AAPL no one prepares peo ,0.079,0.786,0.136,0.3818
2020-06-02,SorabNY Todays profit 656  spy spx tsla amzn Daytrading  News Invest investing Finance Money Life NewYork wallstreet S ,0.0,0.847,0.153,0.4404
2020-04-15,options with IV and share price movement BAC TSLA T ROKU DAL AAL SPCE OXY JPM ZM XOM Best charts in biz ,0.0,0.748,0.252,0.7506
2020-04-16,NorthmanTrader Im gonna watch NFLX in my TSLA ordered from AMZN and watch my NDX all long portfolio go to record highs during the ,0.0,1.0,0.0,0.0
2020-04-29,CNBCClosingBell After hours earnings movers FB QCOM MSFT EBAY TSLA httpstcoS0WMh0zYXE ,0.0,1.0,0.0,0.0
2020-06-25,of Prostitution Substance Abuse and  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstcoib7gcm18tI ,0.116,0.884,0.0,-0.6369
2020-04-19,Options Trading Tools offers free comprehensive option chain views for stock symbols like AMZN and TSLA for example httpstco14mERGxT6m ,0.0,0.672,0.328,0.7783
2020-07-13,izea lk fb ibio dow spy tsla nkla dkng aapl aal zom vxrt ino shop aytu tops ktov ba nvda msft spy gnus uavs aezs nio ,0.0,0.883,0.117,0.5106
2020-07-15,QQQ algos dump retialers pick up  we setting up for ATH POSSIBLE  TSLA AMZN TWLO FB ,0.148,0.852,0.0,-0.3818
2020-07-12,musicnews360 US posts over 68K new virus cases setting  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness  ,0.0,1.0,0.0,0.0
